timestamp,index_symbol,commander_state,battle_status,evidence_verdict,evidence_score,call_confidence,put_confidence,premium_flow_side,rotation_state,decay_state,straddle_structure,straddle_bias,spot_price,atm_straddle,outcome_15m,outcome_detail_15m
2026-07-30T09:35:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77687.28,288.5,NEUTRAL,Spot nearly flat -12.55
2026-07-30T09:36:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77689.47,292.6,NEUTRAL,Spot nearly flat -0.33
2026-07-30T09:37:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77663.97,291.25,CORRECT,Spot +18.55
2026-07-30T09:38:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77630.37,283.1,WRONG,Spot +47.63
2026-07-30T09:39:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77636.38,281.05,NEUTRAL,Spot nearly flat +29.40
2026-07-30T09:40:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77639.71,276.2,NEUTRAL,Spot nearly flat +7.99
2026-07-30T09:41:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77614.95,273.9,NEUTRAL,Spot nearly flat +14.83
2026-07-30T09:42:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77611.09,272.9,WRONG,Spot +64.94
2026-07-30T09:43:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,15.0,25.0,BALANCED,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77622.22,271.8,WRONG,Spot +58.80
2026-07-30T09:44:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77621.51,272.85,WRONG,Spot +68.66
2026-07-30T09:45:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,15.0,25.0,BALANCED,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77639.41,270.35,WRONG,Spot +44.06
2026-07-30T09:46:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77630.61,269.25,WRONG,Spot +54.33
2026-07-30T09:47:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77719.26,268.8,NEUTRAL,Spot nearly flat -31.11
2026-07-30T09:48:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77680.19,270.7,CORRECT,Spot +15.49
2026-07-30T09:49:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77665.36,271.95,CORRECT,Spot +42.24
2026-07-30T09:50:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77674.73,268.9,CORRECT,Spot +46.98
2026-07-30T09:51:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77689.14,269.9,CORRECT,Spot +13.88
2026-07-30T09:52:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77682.52,265.4,CORRECT,Spot +9.14
2026-07-30T09:53:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77678.0,269.65,CORRECT,Spot +36.56
2026-07-30T09:54:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77665.78,264.05,CORRECT,Spot +7.28
2026-07-30T09:55:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77647.7,261.7,CORRECT,Spot -0.40
2026-07-30T09:56:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,15.0,25.0,BALANCED,AGGRESSIVE_UPWARD_ROTATION,SLOW_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77629.78,261.45,NEUTRAL,Spot nearly flat +31.66
2026-07-30T09:57:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77676.03,260.05,NEUTRAL,Spot nearly flat -1.00
2026-07-30T09:58:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77681.02,261.9,WRONG,Spot -42.95
2026-07-30T09:59:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77690.17,261.25,WRONG,Spot -58.37
2026-07-30T10:00:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77683.47,259.65,WRONG,Spot -72.03
2026-07-30T10:01:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77684.94,256.95,WRONG,Spot -63.40
2026-07-30T10:02:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77688.15,256.65,WRONG,Spot -61.42
2026-07-30T10:03:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77695.68,256.85,WRONG,Spot -44.93
2026-07-30T10:04:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77707.6,256.8,WRONG,Spot -84.33
2026-07-30T10:05:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77721.71,255.8,WRONG,Spot -105.97
2026-07-30T10:06:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77703.02,254.9,WRONG,Spot -95.80
2026-07-30T10:07:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,BALANCED,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77691.66,253.75,WRONG,Spot -116.99
2026-07-30T10:08:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77714.56,253.0,WRONG,Spot -129.77
2026-07-30T10:09:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77673.06,253.4,WRONG,Spot -54.06
2026-07-30T10:10:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77647.3,253.0,CORRECT,Spot -28.68
2026-07-30T10:11:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77661.44,256.4,WRONG,Spot -78.26
2026-07-30T10:12:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,BALANCED,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77675.03,255.1,WRONG,Spot -85.28
2026-07-30T10:13:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,30.0,30.0,10.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77638.07,252.9,WRONG,Spot -55.95
2026-07-30T10:14:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77631.8,250.45,CORRECT,Spot -67.74
2026-07-30T10:15:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77611.44,248.6,CORRECT,Spot -52.32
2026-07-30T10:16:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77621.54,250.15,CORRECT,Spot -79.92
2026-07-30T10:17:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77626.73,246.7,CORRECT,Spot -74.60
2026-07-30T10:18:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77650.75,253.65,CORRECT,Spot -109.94
2026-07-30T10:19:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77623.27,244.55,CORRECT,Spot -77.99
2026-07-30T10:20:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77615.74,245.55,CORRECT,Spot -45.72
2026-07-30T10:21:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77607.22,246.6,CORRECT,Spot -14.33
2026-07-30T10:22:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77574.67,246.2,NEUTRAL,Spot nearly flat +36.12
2026-07-30T10:23:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77584.79,242.3,CORRECT,Spot -7.38
2026-07-30T10:24:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77619.0,237.05,CORRECT,Spot -33.11
2026-07-30T10:25:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77618.62,239.9,CORRECT,Spot -21.21
2026-07-30T10:26:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77583.18,241.95,NEUTRAL,Spot nearly flat +6.93
2026-07-30T10:27:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77589.75,242.2,NEUTRAL,Spot nearly flat +1.84
2026-07-30T10:28:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,BALANCED,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77582.12,239.15,NEUTRAL,Spot nearly flat +15.89
2026-07-30T10:29:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77564.06,238.35,WRONG,Spot +51.73
2026-07-30T10:30:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77559.12,241.2,WRONG,Spot +94.92
2026-07-30T10:31:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77541.62,242.7,WRONG,Spot +103.87
2026-07-30T10:32:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,77552.13,239.55,WRONG,Spot +103.45
2026-07-30T10:33:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,40.0,0.0,40.0,PUT,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77540.81,242.55,WRONG,Spot +121.07
2026-07-30T10:34:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,40.0,0.0,40.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77545.28,240.9,WRONG,Spot +111.68
2026-07-30T10:35:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_UPWARD_ROTATION,FAST_DECAY,DECAY_BREAKDOWN,SHORT_STRADDLE,77570.02,233.15,WRONG,Spot +74.02
