timestamp,index_symbol,commander_state,battle_status,evidence_verdict,evidence_score,call_confidence,put_confidence,premium_flow_side,rotation_state,decay_state,straddle_structure,straddle_bias,spot_price,atm_straddle,outcome_15m,outcome_detail_15m
2026-07-28T09:15:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,15.0,15.0,10.0,PUT,NO_ROTATION,BALANCED,OPENING_RANGE_NOT_READY,NEUTRAL,76804.34,678.55,CORRECT,Spot +75.96
2026-07-28T09:16:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,0.0,CALL,UPWARD_ROTATION,BALANCED,OPENING_RANGE_NOT_READY,NEUTRAL,76859.83,660.35,CORRECT,Spot +39.20
2026-07-28T09:17:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,UPWARD_ROTATION,TIME_PASS,OPENING_RANGE_NOT_READY,NEUTRAL,76862.51,660.3,NEUTRAL,Spot nearly flat -4.13
2026-07-28T09:25:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,CALL,UPWARD_ROTATION,BALANCED,OPENING_RANGE_NOT_READY,NEUTRAL,76909.8,670.05,CORRECT,Spot +11.92
2026-07-28T09:26:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,UPWARD_ROTATION,TIME_PASS,OPENING_RANGE_NOT_READY,NEUTRAL,76872.73,664.85,CORRECT,Spot +49.70
2026-07-28T09:27:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,UPWARD_ROTATION,TIME_PASS,OPENING_RANGE_NOT_READY,NEUTRAL,76864.69,666.5,CORRECT,Spot +51.10
2026-07-28T09:28:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,UPWARD_ROTATION,TIME_PASS,OPENING_RANGE_NOT_READY,NEUTRAL,76865.95,666.25,CORRECT,Spot +53.62
2026-07-28T09:29:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,UPWARD_ROTATION,TIME_PASS,OPENING_RANGE_NOT_READY,NEUTRAL,76882.6,665.4,CORRECT,Spot +49.57
2026-07-28T09:30:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76880.3,668.0,CORRECT,Spot +32.52
2026-07-28T09:31:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,UPWARD_ROTATION,TIME_PASS,EXPANSION_BREAKOUT,LONG_STRADDLE,76899.03,671.7,CORRECT,Spot +2.32
2026-07-28T09:32:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,UPWARD_ROTATION,TIME_PASS,EXPANSION_BREAKOUT,LONG_STRADDLE,76858.38,672.5,CORRECT,Spot +19.63
2026-07-28T09:33:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,DOWNWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76841.76,674.15,CORRECT,Spot +27.18
2026-07-28T09:34:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76815.54,675.1,WRONG,Spot +68.50
2026-07-28T09:35:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,DOWNWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76839.87,674.15,CORRECT,Spot +41.23
2026-07-28T09:36:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76868.6,665.25,CORRECT,Spot +1.66
2026-07-28T09:37:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76902.2,668.25,WRONG,Spot -42.99
2026-07-28T09:38:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76891.69,667.05,WRONG,Spot -42.86
2026-07-28T09:39:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76917.06,664.65,WRONG,Spot -71.75
2026-07-28T09:40:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76921.72,665.25,NEUTRAL,Spot nearly flat -30.19
2026-07-28T09:41:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76922.43,665.05,NEUTRAL,Spot nearly flat -27.36
2026-07-28T09:42:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76915.79,664.9,NEUTRAL,Spot nearly flat -24.61
2026-07-28T09:43:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76919.57,667.7,NEUTRAL,Spot nearly flat -38.33
2026-07-28T09:44:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76932.17,667.05,WRONG,Spot -48.37
2026-07-28T09:45:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76912.82,664.85,NEUTRAL,Spot nearly flat -18.85
2026-07-28T09:46:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76901.35,664.35,NEUTRAL,Spot nearly flat -15.73
2026-07-28T09:47:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76878.01,665.7,NEUTRAL,Spot nearly flat -29.39
2026-07-28T09:48:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,TRANSITION,NEUTRAL,76868.94,660.3,WRONG,Spot -68.74
2026-07-28T09:49:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76884.04,655.55,WRONG,Spot -126.81
2026-07-28T09:50:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76881.1,652.8,WRONG,Spot -114.88
2026-07-28T09:51:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76870.26,652.7,WRONG,Spot -134.07
2026-07-28T09:52:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76859.21,653.45,WRONG,Spot -103.48
2026-07-28T09:53:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76848.83,659.35,WRONG,Spot -122.52
2026-07-28T09:54:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76845.31,660.25,WRONG,Spot -108.74
2026-07-28T09:55:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76891.53,654.5,WRONG,Spot -152.93
2026-07-28T09:56:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76895.07,655.2,WRONG,Spot -172.66
2026-07-28T09:57:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76891.18,653.95,WRONG,Spot -160.53
2026-07-28T09:58:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76881.24,653.0,WRONG,Spot -129.05
2026-07-28T09:59:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76883.8,652.2,WRONG,Spot -88.44
2026-07-28T10:00:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76893.97,650.05,WRONG,Spot -95.52
2026-07-28T10:01:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76885.62,647.8,WRONG,Spot -62.33
2026-07-28T10:02:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76848.62,655.1,NEUTRAL,Spot nearly flat -21.81
2026-07-28T10:03:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76800.2,652.3,WRONG,Spot +52.11
2026-07-28T10:04:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76757.23,658.45,WRONG,Spot +79.73
2026-07-28T10:05:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76766.22,661.2,WRONG,Spot +76.82
2026-07-28T10:06:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76736.19,666.25,WRONG,Spot +96.81
2026-07-28T10:07:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76755.73,659.15,WRONG,Spot +49.73
2026-07-28T10:08:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,AGGRESSIVE_DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76726.31,669.3,WRONG,Spot +73.46
2026-07-28T10:09:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76736.57,669.75,WRONG,Spot +65.11
2026-07-28T10:10:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,HOLD_FIRE,WEAK_PUT_BIAS,25.0,0.0,25.0,CALL,AGGRESSIVE_DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76738.6,670.35,WRONG,Spot +81.35
2026-07-28T10:11:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,45.0,0.0,45.0,PUT,AGGRESSIVE_DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76722.41,671.0,WRONG,Spot +112.43
2026-07-28T10:12:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,45.0,0.0,45.0,CALL,AGGRESSIVE_DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76730.65,669.15,WRONG,Spot +98.18
2026-07-28T10:13:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,45.0,0.0,45.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76752.19,660.6,WRONG,Spot +71.70
2026-07-28T10:14:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76795.36,657.3,NEUTRAL,Spot nearly flat +14.64
2026-07-28T10:15:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76798.45,654.3,CORRECT,Spot -16.00
2026-07-28T10:16:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76823.29,653.35,CORRECT,Spot -16.39
2026-07-28T10:17:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76826.81,655.05,NEUTRAL,Spot nearly flat +5.91
2026-07-28T10:18:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76852.31,651.05,NEUTRAL,Spot nearly flat -25.53
2026-07-28T10:19:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76836.96,653.65,NEUTRAL,Spot nearly flat -2.29
2026-07-28T10:20:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76843.04,653.7,NEUTRAL,Spot nearly flat -20.29
2026-07-28T10:21:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76833.0,653.55,CORRECT,Spot -23.35
2026-07-28T10:22:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76805.46,650.0,NEUTRAL,Spot nearly flat +16.45
2026-07-28T10:23:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76799.77,647.9,NEUTRAL,Spot nearly flat +34.02
2026-07-28T10:24:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76801.68,651.95,WRONG,Spot +61.18
2026-07-28T10:25:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76819.95,651.35,NEUTRAL,Spot nearly flat +25.75
2026-07-28T10:26:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76834.84,653.6,NEUTRAL,Spot nearly flat +12.68
2026-07-28T10:27:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76828.83,653.8,NEUTRAL,Spot nearly flat +28.69
2026-07-28T10:28:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76823.89,652.3,WRONG,Spot +48.73
2026-07-28T10:29:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76810.0,652.2,WRONG,Spot +85.42
2026-07-28T10:30:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76782.45,649.45,WRONG,Spot +104.19
2026-07-28T10:31:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76806.9,651.5,WRONG,Spot +103.09
2026-07-28T10:32:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76832.72,651.6,WRONG,Spot +66.54
2026-07-28T10:33:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76826.78,650.95,WRONG,Spot +74.41
2026-07-28T10:34:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76834.67,652.45,WRONG,Spot +86.81
2026-07-28T10:35:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76822.75,651.4,WRONG,Spot +107.36
2026-07-28T10:36:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76809.65,650.75,WRONG,Spot +113.87
2026-07-28T10:37:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76821.91,651.4,WRONG,Spot +106.54
2026-07-28T10:38:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_PUT_BIAS,25.0,15.0,25.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76833.79,649.9,WRONG,Spot +90.16
2026-07-28T10:39:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76862.86,642.45,CORRECT,Spot +61.10
2026-07-28T10:40:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,PUT,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76845.7,651.35,CORRECT,Spot +99.12
2026-07-28T10:41:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,DOWNWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76847.52,652.65,CORRECT,Spot +108.30
2026-07-28T10:42:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,25.0,25.0,15.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76857.52,647.6,CORRECT,Spot +84.09
2026-07-28T10:43:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76872.62,647.5,CORRECT,Spot +70.68
2026-07-28T10:44:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76895.42,646.2,CORRECT,Spot +65.94
2026-07-28T10:45:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76886.64,645.7,CORRECT,Spot +73.24
2026-07-28T10:46:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,55.0,55.0,0.0,CALL,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN_UNCONFIRMED,SHORT_STRADDLE,76909.99,646.55,CORRECT,Spot +24.55
2026-07-28T10:47:00+05:30,BSE:SENSEX-INDEX,MIXED_PREMIUM_REGIME,WAIT,WEAK_CALL_BIAS,40.0,40.0,0.0,PUT,AGGRESSIVE_UPWARD_ROTATION,TIME_PASS,DECAY_BREAKDOWN,SHORT_STRADDLE,76899.26,643.25,CORRECT,Spot +6.04
